Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
12,3.5,1.5,22.0,T,5.5,109.5,-,0.5,-,-,3.0,32.0
13,3.0,-,33.0,-,-,-,-,1.5,-,-,-,2.0
14,3.5,0.5,8.5,2.5,-,29.0,-,-,65.0,-,-,-
15,12.0,0.5,0.5,24.0,-,31.5,-,4.0,147.0,-,T,-
16,40.0,18.5,-,52.5,3.5,58.0,12.0,1.0,3.0,-,-,-
17,T,15.5,-,5.0,70.0,-,-,2.0,-,7.5,21.5,6.0
18,-,11.5,0.5,7.5,3.0,0.5,-,-,-,-,12.5,30.5
19,1.0,6.0,1.0,1.0,21.5,36.5,-,-,15.5,-,0.5,9.0
20,3.5,0.5,-,26.5,50.0,32.0,-,-,3.0,-,-,3.5
21,6.5,-,3.0,40.0,2.5,36.5,-,-,-,-,14.0,-
22,47.5,-,0.5,4.5,-,7.0,-,14.5,-,-,39.0,10.0
23,37.5,63.5,2.0,-,-,2.5,5.5,50.5,13.5,28.5,48.0,24.5
24,34.0,39.5,8.0,-,-,-,-,7.0,11.0,-,13.5,1.0
25,18.5,29.0,-,21.0,-,-,-,1.5,0.5,-,0.5,-
26,14.0,29.0,-,80.0,-,-,4.5,30.5,3.0,1.0,45.0,35.5
27,-,21.0,-,23.0,42.5,-,-,4.0,18.0,-,12.5,4.0
28,-,31.0,-,5.0,91.5,T,-,36.0,70.5,49.5,6.5,4.5
29,17.0,31.0,0.5,-,2.0,8.0,-,1.0,T,4.5,5.0,29.5
30,9.5,,-,17.5,0.5,5.5,9.5,32.5,-,14.5,63.5,40.5
31,8.5,,19.5,,19.5,,70.5,-,,60.0,,-
總和值,455.0,424.0,155.0,382.0,497.0,568.0,103.5,930.0,354.5,204.0,338.0,500.5
1,25.0,-,3.0,20.0,52.5,-,-,0.5,178.0,3.0,101.5,-
2,8.5,7.5,21.5,-,-,-,-,-,-,0.5,1.0,-
3,53.5,-,1.5,10.5,-,T,-,-,-,17.5,26.0,-
4,37.0,-,-,21.0,0.5,14.5,-,-,-,18.0,60.5,0.5
5,22.5,2.0,-,64.0,-,4.0,-,-,-,129.0,23.0,2.0
6,19.0,T,-,17.5,T,-,135.0,-,-,99.0,6.0,6.0
7,8.0,4.5,-,-,1.0,-,3.0,-,-,0.5,6.0,0.5
8,26.5,34.0,-,-,T,-,-,-,-,-,-,T
9,26.0,9.5,-,19.5,0.5,-,-,-,-,8.0,-,2.0
10,30.5,3.0,T,1.5,0.5,7.5,-,-,-,0.5,8.5,0.5
11,4.0,7.0,0.5,44.5,290.5,15.0,-,-,-,4.5,49.0,-
12,38.5,3.0,-,45.5,47.5,10.5,50.5,-,-,22.0,17.5,0.5
13,41.5,6.0,0.5,4.0,2.0,0.5,115.0,-,-,2.5,33.0,4.0
14,-,-,4.0,23.5,-,2.0,-,17.0,-,4.0,10.0,37.5
15,-,6.0,1.5,-,5.5,-,-,3.5,28.5,-,11.5,121.5
16,4.5,5.5,-,-,8.5,1.0,-,-,-,1.0,3.0,28.0
17,12.0,-,-,T,42.5,-,-,-,2.5,24.5,-,99.5
18,1.5,-,-,3.0,0.5,-,-,-,79.0,11.5,-,89.5
19,-,7.5,4.0,20.5,9.0,-,-,-,20.0,12.0,-,39.5
20,-,14.0,0.5,18.5,27.0,-,-,190.0,23.0,12.0,-,22.0
21,-,25.0,3.5,9.0,25.0,-,-,357.5,111.0,16.0,-,23.0
22,0.5,13.5,-,0.5,51.5,-,-,63.0,12.5,6.0,1.5,6.0
23,2.0,10.5,-,-,1.0,18.0,-,78.0,3.0,10.5,-,35.5
24,T,1.5,5.5,-,-,8.0,-,-,-,59.5,5.5,38.0
25,3.0,-,2.5,12.5,-,-,-,-,12.0,-,32.5,38.0
26,3.0,-,10.0,-,-,-,1.5,-,1.0,-,-,75.5
27,6.0,53.5,5.5,17.5,-,-,-,-,6.0,0.5,7.0,3.5
28,-,0.5,19.5,1.0,-,-,-,6.0,11.0,-,17.5,2.0
29,0.5,,3.5,-,-,-,-,174.5,38.5,0.5,-,11.0
30,-,,15.0,17.5,-,-,-,5.5,62.0,6.0,-,1.0
31,-,,17.0,,-,,-,90.0,,26.0,,-
總和值,373.5,214.0,119.0,371.5,565.5,81.0,305.0,985.5,588.0,495.0,420.5,687.0
1,-,-,1.0,7.5,34.5,-,-,-,-,28.5,8.5,26.0
2,-,-,13.5,0.5,-,-,-,-,-,0.5,34.5,10.0
3,0.5,-,11.5,1.0,-,15.0,-,0.5,-,-,-,3.0
4,-,23.5,18.5,-,2.5,-,-,-,130.0,0.5,-,48.0
5,-,27.5,13.0,-,59.0,36.0,-,3.0,2.5,4.5,-,-
6,-,1.5,30.0,2.0,8.5,76.0,-,9.5,5.5,4.0,2.5,-
7,-,2.0,33.0,14.5,5.0,26.0,1.5,-,-,5.0,-,0.5
8,11.0,17.0,20.5,1.0,-,43.0,17.5,-,-,5.0,5.5,46.0
9,18.5,102.5,17.0,-,22.0,30.0,-,-,-,36.5,92.0,75.0
10,4.5,48.0,1.5,-,0.5,29.5,-,-,1.5,84.5,4.0,6.0
11,-,19.5,1.0,-,1.5,58.0,-,-,-,27.5,-,15.5
12,26.0,42.5,12.5,-,-,1.5,-,4.0,1.0,2.0,13.5,19.0
13,27.5,43.0,10.0,-,1.0,-,-,19.5,-,-,29.0,-
14,45.0,35.0,-,-,-,T,1.0,-,19.5,-,8.0,0.5
15,-,4.5,-,-,73.5,3.0,-,-,-,-,14.0,-
16,-,5.5,-,-,44.5,3.5,-,-,-,-,35.0,1.5
17,-,-,-,-,-,-,-,T,-,0.5,146.5,-
18,-,9.5,-,-,2.0,-,-,0.5,-,-,23.0,1.0
19,-,67.0,-,-,45.5,T,-,35.5,T,-,3.5,4.5
20,9.5,0.5,9.5,0.5,88.5,0.5,-,-,-,-,11.5,0.5
