Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
22,-,-,-,0.4,28.0,0.5,0.5,-,-,2.0,-,1.5
23,-,-,-,6.5,72.8,-,0.5,10.5,-,-,-,-
24,-,-,-,0.5,14.1,62.5,2.5,54.0,21.5,-,-,-
25,-,-,-,-,1.0,66.5,45.0,-,43.0,6.0,-,-
26,-,-,2.4,-,7.5,20.5,5.5,2.0,-,-,1.2,-
27,-,-,30.8,-,2.2,50.5,-,48.0,-,-,2.6,-
28,-,-,18.8,-,-,11.5,17.0,12.0,4.5,-,-,-
29,9.5,,-,1.5,-,1.6,59.0,30.0,-,-,-,-
30,5.5,,-,0.8,-,1.0,15.3,107.5,3.0,-,-,2.3
31,-,,2.7,,6.2,,7.2,85.0,,-,,27.0
總和值,133.8,62.1,93.8,28.7,468.3,333.6,956.1,648.0,164.6,248.1,392.5,126.0
1,T,-,-,-,-,2.5,-,52.0,30.2,-,-,5.3
2,2.5,-,-,-,28.5,4.5,-,578.0,46.0,-,-,2.8
3,-,0.5,-,-,155.5,30.5,-,29.5,22.2,-,-,2.6
4,-,-,-,-,80.0,0.5,-,1.0,-,-,-,0.2
5,21.0,-,-,-,-,-,-,8.0,-,-,-,64.0
6,11.5,-,-,33.0,-,-,1.0,-,2.0,-,-,8.5
7,0.5,10.0,-,16.5,-,-,-,17.0,52.5,-,-,-
8,-,26.0,-,1.0,-,7.5,11.5,1.4,28.0,-,-,11.0
9,-,-,11.0,-,-,44.5,-,4.2,-,-,-,20.0
10,-,-,-,-,6.0,417.0,7.0,2.5,-,-,-,-
11,-,-,8.0,-,25.5,481.5,-,17.0,-,0.4,3.3,-
12,-,-,10.2,-,4.5,285.0,-,12.0,-,-,T,-
13,1.6,-,-,-,-,11.0,-,0.5,3.0,-,-,-
14,1.4,-,-,T,-,58.0,-,-,18.5,-,-,-
15,2.0,0.5,-,-,-,7.0,1.4,-,-,-,-,-
16,48.0,1.0,-,13.5,20.5,0.5,3.5,83.0,-,-,1.5,-
17,-,-,-,24.5,25.0,20.0,2.5,27.0,-,-,110.0,-
18,2.0,-,-,43.0,32.5,4.5,-,30.5,-,-,44.0,-
19,-,-,-,1.0,31.5,106.0,29.5,11.0,0.4,-,1.0,-
20,-,-,-,13.5,145.0,285.0,-,5.0,-,-,-,-
21,-,19.5,-,40.0,-,49.0,17.5,0.5,0.5,-,7.0,-
22,4.0,6.0,-,0.5,-,21.2,20.5,-,-,-,7.5,-
23,13.0,10.5,-,-,-,12.0,0.6,8.4,0.5,-,30.0,7.8
24,2.5,38.0,6.0,15.0,-,2.9,21.0,22.0,40.5,-,7.0,-
25,1.0,9.7,-,38.0,-,0.8,32.5,7.4,6.5,-,-,-
26,3.4,2.4,-,48.6,8.5,-,21.5,1.6,-,-,6.0,-
27,-,8.0,-,65.5,7.6,9.0,1.9,7.5,-,-,27.0,-
28,-,26.5,-,17.5,31.0,-,13.5,30.5,-,T,2.5,-
29,-,26.5,-,-,33.5,35.0,2.8,0.5,-,0.5,0.5,6.5
30,-,,-,48.0,20.0,-,2.5,20.5,-,-,4.6,31.5
31,-,,-,,22.5,,6.5,20.0,,6.5,,-
總和值,114.4,158.6,35.2,452.6,679.1,1863.2,194.9,998.0,251.3,7.4,257.9,153.7
1,-,-,-,-,39.2,-,1.9,5.0,102.5,-,-,-
2,1.5,2.5,13.0,-,20.7,-,13.2,1.0,-,-,8.2,-
3,2.5,-,-,49.0,53.0,-,13.4,-,-,-,4.3,-
4,-,-,-,11.3,5.5,-,1.8,6.6,2.6,-,8.7,-
5,-,-,-,129.5,10.5,0.6,-,-,0.2,-,-,-
6,-,-,-,24.9,26.0,6.4,10.0,1.3,1.2,13.5,-,-
7,-,-,-,1.0,-,6.0,8.0,11.0,0.1,1.1,-,-
8,2.1,1.0,-,-,-,-,39.0,8.0,-,1.5,-,-
9,9.0,-,-,16.5,-,0.4,15.5,2.0,-,-,-,0.4
10,4.5,-,-,21.5,29.0,14.0,1.0,0.5,-,-,1.0,-
11,2.5,-,-,3.5,47.5,1.5,-,0.5,5.0,-,-,9.0
12,0.5,-,-,9.5,20.0,17.5,124.0,-,8.0,-,-,-
13,9.5,-,-,2.5,18.5,8.5,757.0,-,10.0,-,1.3,2.0
14,-,-,-,12.5,3.5,7.0,43.2,77.5,10.0,-,-,5.5
15,-,-,-,-,10.5,34.0,23.3,1.5,11.5,-,-,2.6
16,-,-,-,-,13.5,12.5,-,2.0,-,-,-,4.5
17,-,-,-,-,123.0,0.5,3.2,31.5,-,-,-,85.7
18,-,-,4.5,1.5,73.5,24.5,6.5,18.3,2.9,-,-,14.9
19,-,-,-,3.0,210.0,-,1.0,-,5.5,-,-,1.1
20,-,-,-,26.5,89.0,-,-,1.0,0.4,-,-,8.5
21,-,-,11.7,8.7,138.0,1.2,5.0,288.5,95.5,-,3.0,1.0
22,-,-,-,-,36.0,-,-,309.0,22.5,-,9.0,-
23,-,-,-,-,56.5,7.7,22.4,21.5,16.0,-,-,-
24,-,-,2.2,-,-,33.0,4.0,37.0,1.5,-,11.0,-
25,-,-,-,16.0,11.0,11.8,9.7,7.5,-,-,29.0,6.0
26,-,-,-,37.0,11.5,-,27.9,12.5,-,-,-,1.3
27,-,-,20.5,48.0,3.0,-,1.0,-,-,-,-,2.5
28,-,-,7.0,1.5,-,-,16.5,-,-,-,7.5,-
29,-,,13.0,-,0.5,T,-,205.5,-,-,2.0,-
30,-,,-,31.5,53.0,-,19.5,96.5,-,-,-,-
31,-,,3.5,,-,,14.0,241.0,,-,,-
總和值,32.1,3.5,75.4,455.4,1102.4,187.1,1182.0,1386.7,295.4,16.1,85.0,145.0
1,-,-,-,-,10.7,4.5,-,-,10.3,-,-,1.2
2,-,30.0,0.4,24.5,6.0,-,-,1.5,17.8,-,-,22.0
3,-,4.0,2.3,5.8,31.2,101.5,4.0,-,53.0,-,4.4,4.4
4,-,0.5,-,13.0,5.5,13.5,21.0,45.0,20.0,-,-,41.5
5,-,-,3.0,-,61.0,16.5,-,59.5,-,-,-,10.5
6,-,1.5,-,-,108.0,132.0,2.0,0.5,1.0,-,-,-
7,-,-,-,12.0,29.5,35.0,-,9.0,2.8,-,-,-
8,-,-,-,-,1.0,2.0,0.5,7.0,3.0,-,-,-
9,-,2.6,0.5,-,20.5,25.0,-,13.0,9.0,-,-,-
10,-,38.5,-,27.6,8.5,-,1.5,8.5,-,-,-,-
11,-,2.0,0.3,-,3.5,4.0,4.0,29.0,-,-,-,9.6
12,-,-,11.0,-,10.5,49.5,-,52.5,33.5,-,1.7,8.5
13,-,4.2,37.0,-,28.0,41.5,-,29.5,26.5,-,9.0,4.5
14,T,7.4,-,-,23.0,8.3,0.4,11.5,1.6,-,7.5,-
15,-,0.7,-,0.5,5.5,12.7,-,-,-,-,2.2,-
16,-,0.3,-,-,13.6,0.6,-,-,T,-,0.8,-
17,-,-,-,-,1.0,7.0,9.0,-,-,-,13.1,-
18,-,1.5,-,-,40.3,-,4.0,21.7,-,-,-,-
19,T,19.0,-,-,52.5,-,1.0,1.5,-,-,-,13.0
20,-,2.5,-,-,215.0,0.5,0.5,4.5,2.0,-,-,4.5
21,0.5,-,1.5,-,29.0,-,-,-,45.0,-,-,-
22,-,-,-,-,0.5,1.5,50.0,26.5,16.5,-,-,-
23,-,-,-,-,3.0,1.0,463.0,14.0,19.5,1.6,-,-
24,-,-,-,-,2.0,3.5,2.9,14.5,5.5,-,-,-
25,-,-,-,-,18.5,14.5,35.0,1.5,3.5,-,-,10.5
26,-,-,-,1.0,1.5,-,-,2.0,2.3,-,-,17.5
27,-,-,16.0,-,2.5,-,0.3,35.5,-,0.6,-,1.2
28,-,1.3,-,-,12.0,0.4,46.0,25.0,-,-,-,24.0
29,-,,35.0,1.7,6.0,2.0,2.5,22.5,-,-,-,-
30,-,,-,0.6,2.8,0.8,-,3.5,0.1,-,-,-
31,-,,42.5,,7.3,,-,8.5,,-,,-
總和值,0.5,116.0,149.5,86.7,759.9,477.8,647.6,447.7,272.9,2.2,38.7,172.9
1,-,-,-,-,2.4,0.1,-,-,3.0,-,4.0,-
2,-,-,-,-,14.5,14.0,-,-,15.5,-,-,-
3,-,-,0.3,-,6.4,13.0,-,-,-,-,-,-
4,-,-,-,-,48.0,-,-,-,-,6.0,2.5,-
5,-,-,-,-,41.0,3.5,17.0,1.0,-,-,-,-
6,-,-,-,35.5,0.3,-,0.8,-,-,-,-,2.6
7,-,-,-,0.5,-,-,2.0,5.6,12.5,-,-,1.4
8,-,1.0,-,-,3.6,-,6.7,401.0,9.0,4.1,-,0.3
9,-,-,-,1.2,-,-,-,78.0,5.5,1.2,-,2.4
10,-,-,17.5,-,7.5,-,39.0,-,-,0.2,-,47.5
11,-,-,0.6,40.0,1.0,-,92.0,-,-,1.9,1.6,-
12,-,-,2.2,7.7,4.2,-,1.1,0.6,-,0.8,-,-
13,-,-,-,0.1,0.5,-,33.0,55.5,-,0.9,-,-
14,15.5,-,-,-,-,0.3,0.5,44.0,T,-,-,-
15,-,0.1,-,-,-,-,4.5,25.2,T,-,-,-
16,-,23.2,-,-,-,-,4.5,48.0,0.4,-,-,-
17,-,-,-,-,-,-,33.5,28.5,10.5,-,-,-
18,-,-,-,-,-,-,2.5,4.5,-,-,-,-
19,-,-,-,-,-,1.5,33.5,4.0,-,-,-,-
20,2.5,-,-,-,14.5,7.0,12.0,-,-,8.0,-,-
21,3.5,28.0,-,32.0,28.5,2.9,-,-,6.0,3.0,1.5,0.1
22,-,2.8,-,-,70.0,0.1,15.0,1.8,3.4,8.6,-,2.1
23,-,-,17.0,-,121.0,3.6,2.4,14.5,10.6,0.6,-,-
24,-,-,-,-,290.0,1.4,-,19.6,-,-,-,-
25,-,-,3.1,-,121.5,-,1.6,30.0,3.1,-,1.5,0.1
26,-,-,-,6.5,99.5,-,13.0,30.0,-,T,-,-
27,2.5,-,0.3,-,56.0,0.8,23.0,49.0,-,-,-,0.1
28,-,-,-,-,1.5,-,48.0,27.5,336.0,-,-,0.2
29,-,,-,-,19.5,-,25.5,67.0,160.0,-,-,-
30,-,,-,-,9.0,-,2.0,30.0,-,1.6,-,-
31,-,,-,,42.4,,37.5,19.0,,3.5,,-
總和值,24.0,55.1,41.0,123.5,1002.8,48.2,450.6,984.3,575.5,40.4,11.1,56.8
1,-,2.0,-,-,1.8,-,3.4,7.5,-,8.0,-,-
2,7.5,3.5,-,-,-,-,20.5,1.0,22.1,2.0,-,-
3,98.0,-,-,-,-,-,0.5,-,6.5,-,-,-
4,7.3,2.4,-,-,6.0,T,5.0,6.5,7.5,-,-,-
5,-,26.0,0.2,-,-,29.5,-,0.5,36.0,-,-,-
6,14.5,-,-,-,-,7.4,0.1,-,36.0,4.6,-,-
7,1.0,-,-,-,-,26.0,-,0.8,88.0,32.0,-,-
8,13.5,-,-,-,-,5.0,35.5,-,8.5,28.5,-,-
9,-,-,4.5,-,-,15.2,29.5,13.0,14.5,15.5,-,-
10,-,-,55.2,40.3,1.6,6.0,24.5,0.3,4.5,1.2,7.2,-
11,36.1,15.0,47.0,31.5,15.0,140.0,30.0,19.1,-,28.0,-,-
12,-,2.4,10.0,10.0,0.3,144.6,33.5,52.8,-,-,-,-
13,3.0,-,50.0,54.1,40.0,110.1,20.0,2.0,-,0.9,-,-
14,-,-,41.2,48.1,31.5,20.4,4.5,-,94.5,-,-,-
15,20.5,7.1,17.8,57.5,2.9,-,-,7.0,35.5,-,-,-
16,10.5,8.5,1.7,-,2.0,-,-,64.5,0.3,-,-,1.4
17,36.0,0.8,-,-,10.5,1.8,1.0,42.5,208.0,0.6,-,-
18,-,1.2,-,19.5,-,-,1.0,4.5,12.5,-,0.4,-
19,-,-,9.1,-,-,14.5,27.5,34.5,8.5,-,-,-
20,2.8,10.3,8.6,-,-,23.0,-,7.5,-,1.5,0.4,-
21,3.4,0.8,19.5,5.5,11.5,3.5,0.7,0.4,-,5.3,0.4,-
22,4.5,3.0,11.5,0.7,37.0,16.5,-,-,2.3,-,6.3,T
23,48.0,8.3,21.5,-,10.0,54.0,-,-,23.5,0.5,28.0,-
24,18.0,-,64.0,3.4,11.0,22.0,-,-,-,0.3,-,-
25,T,0.1,48.0,1.9,-,0.8,-,-,-,-,-,-
26,-,-,-,-,3.4,0.6,26.0,-,-,-,-,-
27,1.5,-,T,2.0,7.8,-,-,-,327.0,-,56.5,-
28,13.6,-,-,16.5,0.2,4.0,15.5,3.5,174.9,-,-,26.0
29,54.0,-,-,-,4.0,-,7.5,10.3,2.1,-,2.5,6.2
30,29.0,,-,-,-,1.6,-,17.5,17.0,-,16.0,-
31,-,,-,,5.5,,2.0,4.5,,-,,-
總和值,422.7,91.4,409.8,291.0,202.0,646.5,288.2,300.2,1129.7,128.9,117.7,33.6
1,-,3.4,-,32.5,-,84.5,4.0,17.0,17.0,-,-,-
2,-,-,-,-,-,453.5,48.0,0.5,21.5,-,T,-
3,-,-,-,-,4.5,622.5,19.0,9.0,0.8,-,8.5,-
4,-,-,-,-,8.0,165.5,53.0,11.6,37.5,-,0.5,-
5,-,-,-,-,1.0,-,37.0,-,-,-,-,-
6,-,-,-,-,-,-,60.5,-,-,-,0.1,2.1
7,-,-,2.5,0.4,1.0,-,23.0,-,0.2,-,-,0.9
8,-,-,33.5,-,-,15.5,13.0,0.2,1.5,0.2,-,5.5
9,-,-,1.0,-,0.5,0.5,-,-,-,1.8,10.1,6.2
10,-,-,0.3,-,-,0.5,T,-,5.6,0.2,1.9,-
