Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
總和值,1.0,12.5,61.0,12.0,40.5,323.0,123.0,426.5,427.5,47.0,6.0,9.0
1,-,-,-,-,-,-,0.5,-,-,-,-,-
2,-,-,-,-,-,-,0.5,-,T,-,-,-
3,-,T,-,-,-,-,-,-,-,1.5,-,-
4,-,-,-,-,-,-,-,-,-,-,-,-
5,-,-,-,-,-,-,21.0,9.5,-,-,-,-
6,-,-,-,89.5,-,-,28.5,-,-,0.5,-,1.5
7,-,0.5,-,T,-,-,169.0,-,-,T,-,-
8,-,-,-,-,-,-,49.5,13.0,-,-,-,-
9,-,-,-,-,-,-,44.5,T,-,5.5,-,-
10,-,-,-,-,-,-,-,0.5,-,3.3,-,1.0
11,-,-,-,0.5,29.1,-,T,-,-,-,-,-
12,1.0,-,-,-,T,-,8.5,4.0,-,-,-,-
13,-,-,-,-,-,-,25.7,0.5,1.2,-,-,-
14,33.0,-,-,-,-,-,34.5,2.5,-,-,-,-
15,-,-,-,-,-,-,-,-,-,-,1.0,-
16,-,-,-,-,-,-,-,1.0,14.5,-,-,-
17,-,-,-,-,-,-,3.5,-,-,-,-,-
18,-,-,-,-,-,-,38.0,0.5,-,5.0,-,-
19,0.5,-,-,-,-,-,14.5,-,-,7.5,-,-
20,-,-,-,-,-,-,6.0,-,T,14.0,4.5,-
21,-,-,-,6.5,10.5,-,-,15.5,-,27.0,18.0,-
22,-,28.5,-,-,41.0,13.0,-,61.5,-,-,-,-
23,-,-,-,-,59.5,11.0,-,0.2,-,3.0,-,-
24,-,-,-,-,38.7,5.0,-,-,11.5,4.5,-,T
25,-,-,-,-,142.0,0.5,-,6.0,17.5,-,4.0,-
26,-,-,-,-,59.5,0.5,-,6.5,0.5,-,-,-
27,-,-,0.1,T,11.5,-,-,24.5,-,-,-,-
28,-,-,-,6.3,-,-,49.0,12.0,4.5,-,-,-
29,-,,-,-,-,-,-,42.0,2.0,-,-,-
30,-,,-,-,-,5.5,-,20.5,1.5,-,-,-
31,-,,-,,-,,-,17.0,,1.0,,-
總和值,34.5,29.0,0.1,102.8,391.8,35.5,493.2,237.2,53.2,72.8,27.5,2.5
1,-,-,-,-,-,-,-,24.5,-,9.5,-,-
2,40.0,-,-,-,-,0.4,0.5,9.0,116.5,-,-,-
3,33.0,-,-,-,-,T,1.0,-,37.5,-,-,-
4,-,1.0,-,-,-,-,-,-,-,-,-,-
5,-,1.0,0.5,-,-,-,9.0,-,23.0,0.5,-,-
6,1.0,-,0.5,-,-,1.5,15.0,-,24.5,34.5,-,-
7,-,-,-,-,-,9.5,13.5,T,45.5,40.0,-,-
8,0.5,-,-,-,1.0,2.0,225.0,26.5,4.5,109.0,T,-
9,-,-,-,-,-,36.0,26.5,21.0,-,79.5,-,T
10,T,-,-,8.5,6.0,172.5,33.0,-,-,57.5,-,-
11,-,-,-,19.5,12.5,92.0,12.3,12.5,-,-,-,-
12,1.0,-,-,-,T,1.0,16.0,140.0,0.5,T,-,-
13,4.0,-,-,14.1,T,14.1,3.0,40.0,6.0,1.0,-,-
14,-,-,2.4,2.0,-,T,0.5,49.5,334.0,3.5,-,-
15,-,-,-,0.5,-,T,-,105.5,21.0,2.0,-,-
16,-,-,-,-,19.0,-,-,25.0,T,2.0,-,-
17,4.0,-,-,-,-,-,-,33.5,-,8.0,-,-
18,0.5,-,-,-,-,-,-,58.0,2.5,0.5,-,-
19,-,-,T,-,0.5,T,-,3.5,18.0,1.5,-,-
20,-,-,-,-,-,9.5,-,-,-,43.0,-,-
21,0.5,-,-,-,9.5,0.5,-,-,-,-,-,-
22,T,-,-,-,13.0,-,-,-,4.0,-,T,-
23,3.5,-,6.5,-,10.5,-,-,-,-,-,-,-
24,1.0,-,-,8.0,2.5,4.0,-,-,-,1.0,-,-
25,-,-,4.0,0.5,-,-,0.5,-,-,-,1.0,-
26,-,-,-,-,0.5,1.0,-,-,-,-,T,-
27,-,-,-,-,-,10.0,-,-,24.5,-,57.5,-
28,1.5,-,-,11.0,-,12.0,-,-,5.0,-,1.5,-
29,8.0,-,-,-,-,2.5,T,-,3.5,0.1,-,0.5
30,-,,-,-,-,T,19.5,-,40.0,0.4,-,-
31,-,,5.0,,-,,8.5,-,,-,,-
總和值,98.5,2.0,18.9,64.1,75.0,368.5,383.8,548.5,710.5,393.5,60.0,0.5
1,-,1.0,-,5.5,-,1.0,-,4.0,67.5,12.0,-,-
2,-,-,-,-,-,-,-,38.0,66.0,-,10.0,-
3,-,-,-,-,-,11.5,-,-,15.0,1.5,0.5,-
4,-,2.5,-,-,-,4.5,2.5,2.5,1.5,1.0,-,-
5,-,T,-,-,1.5,-,2.5,7.0,-,6.0,-,-
6,-,-,-,-,-,-,3.5,0.5,15.0,3.0,11.5,-
7,-,-,-,-,-,-,1.5,T,1.5,4.0,-,T
8,-,-,-,-,-,-,-,0.5,-,35.5,0.5,-
9,-,-,-,-,-,0.5,T,1.5,-,40.5,-,-
10,-,-,-,-,-,0.7,-,-,-,2.5,-,-
11,-,-,-,T,-,-,-,-,-,6.5,0.5,-
12,-,-,-,-,-,2.5,-,0.5,-,-,-,-
13,-,-,-,T,-,T,0.1,-,-,80.5,-,0.5
14,-,0.5,-,-,-,5.0,-,-,-,79.0,-,-
15,-,0.2,-,-,-,46.0,22.0,-,-,16.0,-,-
16,-,0.5,-,-,18.5,0.5,32.5,-,-,13.5,-,0.5
17,-,-,-,-,-,5.0,23.5,-,-,-,-,-
18,T,0.5,-,-,-,1.0,-,-,-,-,-,-
19,-,0.5,-,T,4.0,2.8,-,-,9.7,-,-,-
20,-,T,-,-,-,8.5,-,-,10.5,-,-,-
21,-,-,-,-,-,0.5,27.0,1.0,-,2.0,-,-
22,-,-,0.5,13.5,5.2,-,64.0,116.5,0.2,-,T,-
23,-,0.5,1.5,-,-,-,4.5,12.0,-,-,-,-
24,-,-,-,-,0.5,3.0,-,6.0,T,-,-,-
25,-,-,-,-,6.5,2.0,-,14.5,-,-,-,-
26,-,-,-,T,3.0,1.0,-,9.0,-,-,T,-
27,T,-,-,0.5,-,-,-,33.5,-,-,-,-
28,-,-,-,8.5,-,-,8.0,-,-,0.5,-,-
29,-,,-,-,-,4.5,30.5,-,56.7,-,T,T
30,-,,-,-,8.5,4.5,326.0,3.0,-,-,-,1.0
31,12.5,,0.4,,1.0,,97.0,48.0,,-,,1.5
總和值,12.5,6.2,2.4,28.0,48.7,105.0,645.1,298.0,243.6,304.0,23.0,3.5
1,-,-,-,-,-,-,0.5,T,11.5,-,-,T
2,T,1.0,T,-,-,-,17.0,1.5,45.5,-,-,-
3,-,-,-,-,-,-,0.5,0.5,-,-,-,-
4,0.5,-,-,-,-,-,39.0,-,1.0,-,-,-
5,9.0,-,-,-,-,-,11.0,-,-,-,-,-
6,0.3,-,-,T,-,-,3.0,-,-,T,-,-
7,-,1.0,T,-,-,-,11.0,-,-,-,-,-
8,-,0.5,2.5,-,2.5,-,4.0,-,1.0,-,-,-
9,T,-,0.5,-,1.0,T,6.0,-,11.0,1.5,-,-
10,-,-,-,-,-,12.5,-,33.5,26.0,2.5,-,-
11,-,-,-,-,-,5.0,-,1.5,30.0,-,-,-
12,-,-,-,8.0,-,-,28.5,7.0,5.0,-,-,-
13,-,-,-,-,-,-,46.5,98.5,-,-,-,-
14,-,-,-,-,-,55.5,5.0,30.0,2.0,-,-,-
15,-,-,11.2,-,-,60.0,0.5,124.5,91.5,-,-,-
16,1.7,33.0,-,-,-,89.5,11.5,4.5,41.0,-,-,-
17,7.0,-,-,-,-,89.5,18.0,3.0,13.5,-,-,-
18,-,-,-,-,-,30.5,2.5,45.0,-,-,0.5,-
19,-,-,-,-,-,50.0,3.5,159.0,-,-,-,-
20,-,-,-,-,-,67.0,5.0,7.5,-,-,-,-
21,-,-,0.4,-,-,2.5,-,16.0,1.5,-,-,-
22,-,-,-,-,-,17.0,28.0,22.0,-,-,-,-
23,-,-,-,T,-,T,4.0,55.5,-,0.5,-,6.0
24,-,-,-,-,0.5,-,-,63.5,0.5,1.4,-,-
25,-,-,-,T,-,-,3.0,169.5,-,-,2.5,-
26,-,-,-,-,-,-,-,72.5,-,2.0,3.0,-
27,-,-,-,-,-,-,1.5,159.5,-,T,-,-
28,16.0,-,-,-,-,T,-,153.5,-,-,T,-
29,T,,-,-,-,-,-,106.5,-,-,T,-
30,-,,-,-,-,9.0,-,66.0,-,-,-,-
31,-,,-,,-,,-,-,,0.5,,-
總和值,34.5,35.5,14.6,8.0,4.0,488.0,249.5,1400.5,281.0,8.4,6.0,6.0
1,-,-,-,-,38.5,-,29.5,30.0,25.0,0.5,1.0,3.0
2,-,-,-,-,5.5,2.0,168.0,14.5,21.5,-,-,-
3,1.0,-,-,-,-,-,16.5,0.5,0.5,T,-,-
4,-,5.0,-,1.5,-,-,9.0,1.0,12.0,-,1.0,1.5
5,T,-,-,-,2.0,2.0,8.5,23.5,17.5,8.0,-,1.0
6,-,-,-,-,8.0,-,11.0,0.1,20.5,13.5,-,2.0
7,-,-,-,-,-,T,0.5,1.5,153.5,-,-,-
8,0.5,-,-,-,-,-,22.0,-,1.0,-,-,-
9,-,-,-,-,-,0.5,6.0,-,-,-,-,-
10,0.2,-,36.5,-,9.5,32.0,-,-,24.0,-,-,-
11,-,T,7.5,-,-,13.0,114.5,-,-,-,-,-
12,5.0,2.8,-,-,-,3.5,-,34.0,-,-,-,-
13,-,5.5,-,-,-,27.0,1.0,26.5,-,4.0,-,-
14,-,-,-,-,-,42.0,-,10.0,4.5,-,-,-
15,3.0,-,-,-,5.5,-,T,7.5,3.5,-,-,-
16,16.5,-,-,0.5,-,-,-,64.5,T,-,-,-
17,-,-,-,-,-,-,0.5,74.0,-,-,-,-
18,-,7.0,-,-,-,-,10.0,105.0,-,-,-,-
19,-,-,-,3.0,-,-,53.0,25.0,-,-,-,-
20,-,-,-,10.5,22.5,-,40.5,60.5,-,-,-,-
21,-,-,-,-,2.5,-,-,69.5,-,-,-,-
22,-,-,-,-,1.5,-,47.0,1.0,48.5,-,-,-
23,-,-,-,-,0.2,1.0,12.0,1.0,11.5,-,-,-
24,-,-,-,-,-,-,-,201.0,-,-,-,-
25,-,T,-,-,-,12.5,-,49.5,-,-,-,-
26,1.0,-,-,-,8.5,39.0,17.0,10.5,-,-,-,T
27,-,-,-,-,20.5,20.5,1.5,-,13.0,-,-,-
28,-,T,T,-,2.0,13.5,7.0,8.5,-,-,-,3.5
29,0.5,,-,-,-,3.0,6.5,6.5,-,-,-,3.5
30,1.0,,-,-,1.0,4.0,0.5,7.5,-,-,0.5,-
31,-,,-,,7.0,,5.5,6.5,,2.0,,-
總和值,28.7,20.3,44.0,15.5,134.7,215.5,587.5,839.6,356.5,28.0,2.5,14.5
1,-,-,-,-,T,-,2.0,12.5,-,-,T,T
2,-,-,-,-,-,-,6.0,6.5,1.0,-,-,-
3,-,-,-,-,-,-,2.5,4.0,3.5,3.0,-,-
4,-,-,-,-,-,-,-,16.5,1.5,-,-,-
5,-,-,T,-,-,-,-,28.0,-,1.0,-,-
6,-,-,-,0.5,-,2.5,4.5,6.0,-,T,168.0,-
7,-,-,1.5,5.5,-,1.0,1.0,T,-,T,2.0,-
8,T,-,-,-,-,15.5,-,-,-,-,-,0.5
9,-,-,-,-,-,-,T,-,-,-,-,-
10,-,1.0,5.0,-,-,T,-,36.5,-,-,-,-
11,-,-,-,-,-,1.0,-,24.5,-,2.0,-,-
12,-,T,-,-,1.5,31.5,-,6.0,-,0.5,T,-
13,-,26.0,-,-,-,3.5,-,3.0,-,T,-,-
14,-,11.5,-,-,-,1.0,29.0,11.5,-,7.5,-,-
15,-,T,-,-,-,-,10.0,2.0,-,T,-,-
16,-,1.5,-,-,0.4,-,-,T,-,0.5,-,-
17,-,-,-,-,0.4,-,T,16.5,33.5,1.0,-,-
18,-,-,-,-,-,T,-,10.5,T,3.5,-,-
19,-,-,-,-,7.5,-,-,-,-,3.5,-,-
20,-,-,-,-,11.5,-,T,5.0,18.0,-,T,-
