Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
1,1.5,-,0.4,1.6,-,4.0,38.5,-,17.5,-,0.5,136.5
2,-,-,4.6,15.8,-,35.5,53.5,16.0,-,-,0.5,70.5
3,-,3.5,-,0.5,-,-,-,196.0,6.5,-,48.0,86.5
4,-,14.0,18.8,0.5,-,-,-,62.5,-,-,2.5,109.0
5,-,22.0,30.5,3.0,-,-,-,T,-,98.0,8.5,61.5
6,-,2.5,-,4.2,-,-,-,-,-,16.5,8.0,46.5
7,-,5.6,-,1.3,17.5,51.0,-,-,-,1.0,2.5,57.0
8,-,1.8,0.5,-,-,7.5,-,-,T,7.5,37.5,79.5
9,-,4.1,7.0,3.6,-,8.5,-,-,-,53.5,29.0,54.5
10,-,-,44.6,-,0.5,-,-,7.0,-,31.5,12.0,27.5
11,-,-,-,12.0,0.5,0.9,-,64.5,-,32.5,0.5,4.0
12,7.3,-,2.5,2.8,6.6,-,-,17.0,8.5,78.5,24.5,1.0
13,8.0,6.5,23.8,-,-,-,-,-,218.5,63.0,58.5,-
14,2.5,-,7.4,-,-,7.0,-,-,7.0,12.5,25.5,35.5
15,0.5,-,-,1.5,-,-,-,-,-,19.5,-,61.5
16,0.2,32.0,-,-,3.5,-,2.0,-,-,68.0,-,56.0
17,9.7,-,-,-,-,-,-,-,-,77.5,-,21.0
18,1.5,-,1.0,-,52.0,-,-,-,6.5,61.0,-,36.5
19,-,-,5.5,-,18.9,-,T,-,2.0,54.0,-,66.5
20,-,10.6,-,-,6.0,-,T,-,46.5,41.5,6.0,56.5
21,-,-,-,-,66.9,-,-,-,5.5,94.5,18.0,31.5
22,-,11.0,3.8,23.0,60.0,-,-,35.5,-,27.5,12.0,22.0
23,-,1.0,1.5,18.0,23.0,-,-,21.5,-,18.5,32.5,29.0
24,-,-,0.5,8.5,-,-,-,-,6.5,0.5,2.0,6.0
25,3.5,-,-,2.7,-,-,18.0,-,6.0,-,1.0,10.5
26,32.7,-,-,-,1.0,3.5,-,-,19.5,-,-,-
27,1.9,4.0,22.8,0.7,50.9,-,-,88.0,63.5,-,14.5,0.5
28,1.8,1.0,27.2,-,59.5,0.5,-,10.5,19.5,3.5,60.5,7.5
29,0.9,-,1.0,-,24.0,-,-,-,1.0,16.5,37.0,1.5
30,-,,1.0,-,-,-,-,0.5,3.5,3.5,92.0,12.5
31,-,,0.5,,0.2,,-,35.0,,0.5,,-
總和值,72.0,119.6,204.9,99.7,391.0,118.4,112.0,554.0,438.0,881.0,533.5,1188.5
1,-,-,-,-,-,7.0,-,T,-,-,1.0,0.5
2,1.0,2.5,34.5,-,-,0.5,-,-,-,-,1.0,1.5
3,5.5,-,2.0,-,-,-,-,18.5,-,-,-,-
4,27.0,-,1.5,-,-,66.0,0.5,-,8.0,-,0.5,-
5,37.0,-,0.5,-,5.5,43.5,-,1.0,-,13.0,-,17.0
6,39.5,-,32.5,-,-,7.5,1.5,12.5,-,6.0,T,60.5
7,79.0,-,3.5,-,-,-,1.0,103.5,-,-,-,16.5
8,31.0,14.0,1.5,1.0,-,-,-,-,-,-,16.0,-
9,-,5.5,1.0,1.5,-,T,-,9.5,-,-,-,0.5
10,0.5,15.5,1.5,-,-,2.0,-,-,-,9.0,-,6.0
11,33.5,32.5,0.5,-,-,0.5,-,-,6.5,153.5,-,11.5
12,3.0,88.5,-,-,-,-,-,-,211.0,85.0,2.5,60.0
13,-,35.5,-,-,-,-,1.5,2.5,-,6.5,16.0,36.0
14,-,-,-,-,-,-,-,20.5,0.5,-,-,1.0
15,-,-,-,-,-,-,-,-,14.0,-,-,-
16,32.0,3.0,-,-,-,-,-,-,-,67.0,-,-
17,40.5,9.0,-,-,-,-,-,-,-,78.5,-,19.0
18,-,-,-,-,-,-,-,4.5,-,5.5,5.0,9.0
19,-,-,-,-,-,-,T,6.0,-,0.5,7.5,-
20,-,-,-,-,-,-,0.5,-,-,1.0,27.5,0.5
21,-,-,11.5,2.5,3.5,T,68.5,-,-,19.5,-,19.5
22,1.0,-,22.0,0.5,-,72.5,94.5,-,-,74.0,25.0,15.5
23,3.0,5.0,1.5,1.5,-,7.5,69.5,-,-,22.0,16.0,0.5
24,1.0,1.5,26.5,4.5,-,2.5,265.0,2.5,28.5,28.5,-,1.5
25,-,-,-,1.0,-,4.5,4.5,-,-,23.0,1.0,67.5
26,3.5,T,-,0.5,-,-,7.0,-,-,-,20.0,92.5
27,8.5,18.0,-,0.5,-,-,-,-,-,0.5,33.5,21.5
28,0.5,-,-,16.0,-,-,29.0,-,-,-,2.5,1.0
29,-,,-,15.5,32.0,-,13.5,-,-,1.0,0.5,-
30,-,,-,-,52.5,-,5.0,-,-,1.0,6.5,0.5
31,-,,1.0,,75.5,,121.5,-,,3.0,,0.5
總和值,347.0,230.5,141.5,45.0,169.0,214.0,683.0,181.0,268.5,598.0,182.0,460.0
1,-,30.0,-,17.5,14.5,-,-,2.5,39.5,-,116.5,36.0
2,0.5,13.0,-,54.5,23.0,-,5.0,53.0,102.5,-,36.5,24.0
3,-,42.0,-,12.5,6.0,-,-,-,65.5,-,1.0,0.5
4,T,26.5,-,-,0.5,-,34.5,T,264.0,-,21.0,10.0
5,1.5,9.0,-,-,-,-,8.5,-,-,33.5,12.0,29.5
6,33.0,3.0,-,-,1.0,20.5,10.5,-,6.0,24.0,3.0,25.0
7,8.5,7.0,29.5,25.5,-,52.5,5.0,-,T,118.0,11.0,19.5
8,0.5,2.0,-,1.5,-,56.5,-,T,-,26.0,19.0,28.0
9,0.5,9.5,-,-,-,12.5,-,-,-,15.5,1.0,48.5
10,T,0.5,-,-,0.5,3.0,-,-,-,20.0,-,81.5
11,4.0,-,-,-,15.5,1.0,-,1.0,33.5,13.0,2.0,154.0
12,1.5,-,-,-,16.0,19.5,-,-,111.5,69.0,-,31.0
13,-,12.0,-,-,4.5,-,-,-,110.5,58.5,-,21.0
14,-,28.5,-,22.0,28.0,-,-,-,18.5,75.5,0.5,54.5
15,-,1.5,-,32.5,30.0,13.0,-,2.0,21.5,456.5,-,24.5
16,0.5,5.5,-,0.5,52.5,10.5,-,-,-,394.0,17.5,24.0
17,19.0,28.0,4.5,1.0,3.0,-,-,-,-,395.0,-,37.0
18,14.5,31.5,-,-,-,-,-,1.0,-,92.5,1.5,-
19,6.5,56.0,-,5.0,12.0,-,3.5,-,-,14.0,-,-
20,5.0,78.5,-,9.0,0.5,-,1.5,0.5,-,0.5,0.5,-
21,40.0,67.5,1.5,T,0.5,-,-,-,0.5,20.0,3.5,T
22,49.5,69.5,7.0,-,-,-,-,-,-,80.5,-,-
23,-,92.0,24.0,-,T,-,-,-,0.5,10.0,19.5,-
24,1.5,22.5,0.5,-,57.0,12.0,-,-,92.0,-,78.0,-
25,0.5,0.5,1.5,2.5,147.5,8.0,-,9.0,68.0,-,37.0,-
26,1.0,-,18.0,-,65.5,-,-,-,43.5,-,1.0,-
27,-,-,28.0,-,68.0,-,-,-,-,0.5,-,-
28,8.5,-,53.0,-,1.5,-,-,13.0,-,65.0,-,15.0
29,14.5,,10.0,1.0,-,-,10.0,-,-,31.0,-,20.0
30,10.0,,-,-,-,-,1.0,-,-,155.0,48.0,40.5
31,-,,2.0,,13.5,,-,19.0,,258.5,,26.0
總和值,221.0,636.0,179.5,185.0,561.0,209.0,79.5,101.0,977.5,2426.0,430.0,750.0
1,13.0,-,-,10.5,-,19.5,-,48.0,50.0,44.5,0.5,21.5
2,18.0,2.0,-,-,-,-,3.0,55.0,33.5,7.5,-,5.5
3,17.5,0.5,-,-,-,-,-,174.5,24.0,22.5,-,1.5
4,7.0,1.5,-,-,-,6.5,-,2.5,18.0,196.5,-,69.5
5,8.0,31.5,-,3.5,-,14.0,-,6.0,0.5,139.5,-,-
6,5.5,15.5,-,-,1.0,-,-,-,26.0,2.0,1.0,1.0
7,-,-,-,12.0,16.5,-,-,-,0.5,7.0,0.5,-
8,-,0.5,-,-,53.5,-,-,-,1.0,27.5,-,-
9,4.0,0.5,-,-,0.5,16.0,-,-,-,52.0,-,-
10,5.0,0.5,-,-,-,3.5,-,66.0,-,58.5,14.5,-
11,0.5,-,-,-,-,4.0,-,10.5,-,5.0,19.0,-
12,-,-,17.5,2.5,-,9.0,-,1.5,-,T,56.0,4.5
13,-,-,9.0,1.0,-,-,-,-,-,-,26.0,1.0
14,-,6.5,-,-,-,0.5,-,-,-,-,2.5,-
15,25.0,-,-,5.0,-,7.0,-,-,-,-,2.0,-
16,11.5,-,-,-,-,11.0,-,12.5,-,-,10.0,34.0
17,1.5,-,-,-,-,5.0,3.0,23.0,-,-,0.5,24.0
18,2.0,-,T,-,-,-,26.5,35.5,-,-,-,5.5
19,-,4.5,-,39.0,21.0,-,-,2.5,-,-,-,5.0
20,1.0,2.0,-,31.0,52.5,-,2.0,10.0,-,31.5,-,59.0
21,4.0,36.0,-,3.0,-,-,0.5,-,1.0,19.0,-,48.5
22,-,35.5,-,-,17.5,-,3.5,6.5,11.0,2.5,-,2.5
23,2.0,7.5,-,-,5.0,20.0,-,6.0,3.0,-,-,30.5
24,16.0,12.0,1.0,7.5,2.0,5.5,-,-,-,-,3.0,27.5
25,T,43.5,15.0,2.5,1.5,-,4.0,-,-,-,19.5,-
26,-,0.5,2.0,7.0,-,-,40.5,-,0.5,-,22.0,-
27,-,0.5,4.0,-,-,-,5.0,-,8.0,-,0.5,1.5
28,-,-,3.5,-,-,-,0.5,-,10.0,5.0,-,5.5
29,-,,0.5,-,0.5,-,-,-,8.5,-,-,6.5
30,-,,0.5,-,23.0,31.5,0.5,3.0,-,-,31.0,0.5
31,-,,-,,33.5,,-,44.5,,4.0,,-
總和值,141.5,201.0,53.0,124.5,228.0,153.0,89.0,507.5,195.5,624.5,208.5,355.0
