Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
總和值,77.5,87.5,34.5,297.9,549.5,902.0,136.2,635.5,119.0,8.0,148.3,95.0
1,-,-,-,21.5,14.5,-,18.0,0.5,32.0,4.5,-,-
2,-,T,1.5,T,4.5,-,14.0,-,T,-,2.0,-
3,2.0,T,2.5,20.5,24.5,-,T,T,-,-,2.0,-
4,-,-,-,9.0,11.0,14.5,-,9.5,-,-,-,-
5,-,-,-,107.0,1.5,7.0,115.5,-,-,-,-,-
6,-,-,-,17.0,39.5,-,3.3,5.5,-,1.0,-,-
7,-,-,-,-,0.5,-,16.0,T,-,1.5,-,-
8,2.5,1.0,-,-,12.5,-,9.5,-,-,-,-,-
9,6.5,-,-,11.5,1.0,30.5,36.0,-,-,-,-,-
10,1.0,-,-,6.0,-,5.0,10.0,0.5,-,-,-,-
11,1.0,-,-,4.0,117.0,9.5,-,-,-,-,-,4.0
12,0.5,-,-,8.5,26.5,4.5,8.5,-,12.0,-,-,-
13,6.5,-,T,4.0,32.5,4.5,325.0,-,5.5,-,1.0,0.5
14,-,-,1.0,18.5,6.0,18.5,13.5,80.0,-,-,-,1.5
15,-,-,-,-,106.0,8.5,18.0,9.5,1.5,-,-,2.5
16,-,-,-,-,7.0,2.0,-,-,-,-,-,3.5
17,-,-,-,-,78.5,1.5,T,8.5,-,-,-,31.5
18,-,-,T,0.5,5.5,4.0,0.5,T,6.5,-,-,12.0
19,-,-,-,2.5,93.5,T,-,-,-,-,-,3.5
20,-,-,-,5.5,19.0,-,3.0,1.5,-,-,-,5.0
21,-,-,-,8.0,76.0,1.5,-,214.5,7.5,-,T,3.0
22,-,-,-,-,21.0,0.5,-,115.0,9.5,-,3.5,-
23,-,-,-,-,19.0,17.0,0.5,16.5,36.5,-,-,-
24,-,-,2.5,-,-,4.5,13.5,6.0,-,-,1.0,-
25,-,-,-,14.5,1.0,3.5,3.0,4.5,-,-,8.0,5.0
26,-,-,1.0,7.5,8.0,-,4.5,-,-,-,-,4.5
27,T,-,9.0,53.5,-,-,-,-,-,-,-,1.5
28,-,-,9.5,4.0,-,-,1.0,-,-,-,2.0,-
29,-,,1.5,-,-,-,-,256.0,-,-,-,-
30,-,,-,1.0,12.0,-,30.5,42.5,-,-,-,-
31,-,,1.0,,-,,2.0,52.0,,-,,-
總和值,20.0,1.0,29.5,324.5,738.0,137.0,645.8,822.5,111.0,7.0,19.5,78.0
1,-,-,-,0.5,4.5,-,22.0,14.5,-,-,-,T
2,-,11.5,-,11.0,4.5,-,1.0,2.0,-,-,-,13.5
3,-,3.5,T,4.5,42.0,17.5,-,-,-,-,-,1.5
4,-,8.0,0.5,1.0,7.0,-,3.0,1.5,T,-,-,12.0
5,-,3.0,4.0,-,28.0,22.0,-,9.5,-,-,-,6.5
6,-,-,-,-,33.5,57.5,-,-,-,-,-,-
7,-,-,0.5,1.5,33.0,32.5,-,48.0,2.0,-,-,-
8,-,0.5,2.0,-,1.5,21.5,T,18.5,2.0,-,-,-
9,-,2.5,-,-,4.5,12.0,-,13.5,0.5,-,T,-
10,-,13.5,-,-,4.5,-,1.5,7.5,0.5,-,-,-
11,-,0.5,T,-,17.5,T,32.0,1.0,T,-,-,T
12,-,0.5,30.5,-,80.5,-,T,14.5,7.0,-,-,1.5
13,-,2.5,8.0,-,10.0,42.5,-,1.0,1.0,-,2.5,-
14,-,9.0,-,-,-,1.0,-,0.5,-,-,0.5,T
15,-,T,-,-,23.0,10.0,4.0,10.0,-,-,0.5,-
16,-,1.0,-,11.0,64.5,-,-,-,9.5,-,-,-
17,-,-,-,-,-,1.0,5.0,-,-,-,0.5,T
18,-,2.0,-,3.0,57.0,6.0,19.5,47.5,-,-,-,-
19,-,8.5,-,0.5,60.5,1.0,T,2.0,-,-,-,6.0
20,-,1.5,-,-,170.7,38.0,-,11.0,-,-,-,2.0
21,-,-,5.5,-,2.5,-,-,-,14.5,-,-,-
22,-,-,T,0.5,-,9.0,9.0,-,30.0,-,-,-
23,-,-,-,0.5,3.0,21.0,231.5,-,33.0,-,-,-
24,-,-,-,2.0,5.5,22.0,0.5,-,25.0,-,-,-
25,-,-,-,T,14.0,2.0,35.0,0.5,2.0,-,-,3.5
26,-,-,-,11.0,19.0,13.0,-,-,-,-,-,1.5
27,-,-,T,-,2.0,-,-,34.5,-,-,-,4.5
28,-,-,-,-,T,1.0,11.0,T,-,-,-,0.5
29,-,,-,-,22.0,129.0,-,-,-,-,-,-
30,-,,-,1.0,3.0,19.0,T,2.0,-,-,-,-
31,-,,29.0,,0.5,,-,-,,T,,-
總和值,-,68.0,80.0,48.0,718.2,478.5,375.0,239.5,127.0,T,4.0,53.0
1,-,-,-,-,10.0,0.5,-,-,10.5,-,1.5,-
2,-,-,-,-,-,2.0,1.5,-,5.0,-,-,-
3,-,-,-,-,-,22.5,T,-,-,-,-,-
4,-,-,-,-,11.5,-,T,-,-,-,-,-
5,-,-,-,-,19.5,11.0,-,2.5,T,-,-,-
6,-,-,T,49.5,T,5.5,-,-,-,-,-,-
7,-,-,-,-,-,0.5,-,9.5,19.0,-,-,1.0
8,-,-,-,-,4.0,-,1.5,90.5,0.5,T,-,-
9,-,-,-,-,-,3.5,-,22.0,-,2.5,-,2.5
10,-,-,5.5,-,2.0,-,18.5,-,-,8.5,-,28.0
11,-,-,3.0,13.5,T,-,3.0,16.0,-,1.0,-,-
12,-,-,1.5,4.0,15.5,-,8.0,80.5,-,1.0,-,-
13,2.0,-,-,-,7.0,0.5,T,28.0,-,0.5,-,-
14,6.5,-,-,-,-,-,0.5,77.5,-,-,-,-
15,-,-,-,-,-,-,1.5,7.0,T,-,-,-
16,-,6.0,-,-,-,-,-,39.0,-,-,-,-
17,-,-,-,-,-,-,-,4.0,-,-,-,-
18,-,-,-,-,-,-,T,T,-,-,-,-
19,-,-,-,-,2.0,6.5,26.0,7.0,-,-,-,-
20,T,-,-,-,38.0,-,2.0,-,-,1.5,0.5,T
21,2.0,3.5,-,19.5,8.0,4.5,-,-,-,0.5,1.5,-
22,-,-,-,-,57.5,1.0,0.5,T,-,4.0,-,T
23,-,0.5,8.0,-,21.0,24.0,0.5,5.0,-,0.5,-,-
24,-,-,-,-,137.0,26.0,3.0,9.0,-,-,-,-
25,-,-,1.5,-,11.0,1.0,-,57.0,-,-,-,-
26,0.5,-,T,-,116.0,2.5,51.0,57.5,-,-,-,-
27,1.5,-,0.5,-,31.0,0.5,8.5,64.5,-,-,-,2.0
28,2.5,-,-,22.0,11.5,-,13.0,3.5,129.0,-,-,-
29,-,,-,-,20.0,2.5,2.5,20.5,24.5,-,-,-
30,-,,-,T,20.5,T,29.5,13.0,T,-,-,-
31,-,,-,,29.5,,-,7.5,,-,,-
總和值,15.0,10.0,20.0,108.5,572.5,114.5,171.0,621.0,188.5,20.0,3.5,33.5
1,-,2.5,-,-,6.5,-,3.0,3.0,-,1.0,-,-
2,2.0,12.5,-,-,-,1.5,6.5,22.5,2.0,-,-,-
3,52.5,-,-,-,-,0.5,45.0,T,6.5,-,-,-
4,27.5,4.5,-,-,6.0,0.5,19.0,-,9.5,-,-,-
5,-,2.0,-,-,5.5,1.0,-,-,T,0.1,-,-
6,25.0,1.0,-,-,-,39.0,3.0,8.0,16.0,4.5,-,-
7,-,-,-,20.5,-,16.5,-,4.0,12.5,16.0,-,T
8,9.5,-,-,-,1.5,2.0,2.0,-,T,18.0,-,-
9,-,-,15.5,-,7.5,46.5,1.0,1.5,3.0,22.0,-,-
10,-,-,57.0,34.0,3.0,2.0,14.5,9.0,T,T,0.5,-
11,13.0,6.5,33.5,11.5,1.5,39.5,T,12.5,-,9.5,-,-
12,3.5,0.5,5.0,2.0,2.0,33.5,T,32.0,-,-,-,-
13,2.5,-,6.0,27.5,10.5,95.5,12.0,3.0,-,-,-,-
14,-,1.5,39.0,22.5,1.0,16.5,17.0,-,22.5,-,-,-
15,13.0,0.5,9.0,45.5,0.5,-,-,-,23.0,-,-,-
16,0.5,0.5,2.0,-,0.5,T,-,3.0,5.0,-,-,-
