Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
總和值,14.0,1.5,7.5,40.5,238.0,209.5,561.5,498.5,101.0,49.0,165.5,41.5
1,-,-,-,-,-,-,-,1.5,73.5,-,0.5,3.0
2,-,-,-,-,7.5,-,-,37.5,32.5,-,3.0,-
3,-,-,-,-,34.0,-,-,2.0,-,-,-,-
4,-,-,-,-,30.5,2.0,15.5,15.5,-,-,-,-
5,0.5,-,-,-,0.5,-,3.5,-,28.0,-,-,18.0
6,-,-,-,1.0,-,35.0,-,-,2.5,-,-,0.5
7,-,11.0,-,1.0,-,-,-,102.5,4.0,-,-,0.5
8,-,3.5,-,-,-,60.5,-,18.5,-,2.5,-,0.5
9,-,-,-,-,2.0,118.0,-,79.5,-,-,-,-
10,-,-,-,-,-,218.5,-,67.0,-,-,-,-
11,-,-,1.5,-,28.0,94.5,-,62.0,1.0,-,-,-
12,-,-,5.5,-,-,227.5,-,7.5,-,-,-,-
13,-,-,0.5,-,-,130.5,-,-,2.0,-,-,-
14,-,-,-,-,-,89.0,2.5,19.5,0.5,-,-,-
15,-,-,-,-,0.5,61.0,3.5,0.5,-,-,-,-
16,-,9.5,-,-,12.5,1.0,-,1.0,-,-,-,-
17,-,-,-,8.0,53.5,25.5,1.5,4.0,-,-,36.5,-
18,-,-,-,-,13.0,12.0,-,88.0,-,-,0.5,-
19,-,-,-,0.5,55.5,133.5,38.5,3.5,-,-,-,-
20,-,1.5,-,-,68.0,125.5,-,24.0,-,-,-,-
21,-,14.0,-,5.0,-,58.5,3.5,73.5,-,-,-,-
22,-,3.0,-,0.5,-,20.5,3.0,5.0,-,-,0.5,-
23,-,-,-,-,-,14.5,5.0,1.0,-,-,-,8.5
24,-,-,-,-,-,-,8.5,32.5,14.0,-,-,-
25,-,-,-,11.5,-,-,41.5,43.0,0.5,-,-,-
26,-,-,-,31.0,-,-,-,1.5,2.0,-,-,-
27,-,-,-,36.5,5.5,-,32.5,17.5,-,-,-,-
28,-,-,2.5,15.5,1.5,-,-,18.0,-,-,-,-
29,-,-,-,-,-,-,1.0,3.0,-,-,-,-
30,-,,-,67.5,0.5,-,4.0,-,-,1.0,2.5,2.0
31,-,,-,,-,,4.0,34.5,,1.0,,-
總和值,0.5,42.5,10.0,178.0,313.0,1427.5,168.0,763.5,160.5,4.5,43.5,33.0
1,-,-,-,-,10,-,-,4.5,,,,-
2,-,-,-,-,8,-,-,6,,,,-
3,-,-,0.5,0.5,1,-,-,-,,,,-
4,-,-,-,4,-,-,-,13,,,,-
5,-,-,0.5,33,-,-,2,-,,,,-
6,-,-,-,37,-,4.5,-,-,,,,-
7,-,-,-,0.5,-,-,-,1.5,,,,-
8,-,-,-,-,-,-,-,,,,,-
9,-,-,-,-,-,-,10,,,,,-
10,-,-,-,0.5,-,1.5,0.5,,,,,-
