Date,Jan,Feb,Mar,Apr,May,Jun,Jul,Aug,Sep,Oct,Nov,Dec
總和值,62.6,95.6,22.2,230.4,132.4,273.1,87.8,552.5,8.5,1.0,134.7,60.0
1,0.2,-,T,19.0,33.0,-,-,0.1,19.0,-,-,-
2,T,-,-,2.0,T,-,-,0.3,-,-,1.3,-
3,2.3,4.1,-,11.5,3.0,-,-,-,-,-,T,-
4,0.5,-,-,13.0,-,0.3,-,-,-,-,-,-
5,T,T,-,42.0,-,1.2,-,-,-,3.5,T,-
6,-,-,-,0.5,-,-,1.5,-,-,T,0.2,-
7,-,-,-,-,-,-,0.2,-,-,-,-,-
8,0.4,T,-,-,T,-,T,-,-,-,-,T
9,1.0,-,-,13.0,T,0.5,-,-,-,-,-,0.5
10,-,-,-,1.0,-,17.5,-,-,-,-,T,-
11,-,-,-,9.0,71.5,3.6,-,-,-,-,-,-
12,1.0,-,-,9.5,12.5,10.7,-,-,T,-,-,-
13,6.6,-,T,-,6.5,15.5,510.0,-,-,-,-,0.2
14,-,-,-,12.5,-,4.5,0.5,9.5,-,-,-,2.5
15,-,-,0.5,-,0.1,0.8,5.5,0.5,T,-,-,21.5
16,-,-,-,-,2.0,-,-,-,-,-,-,20.5
17,-,-,-,2.5,26.5,T,-,-,-,-,-,28.5
18,-,-,13.0,T,5.0,-,0.3,-,1.0,-,-,6.0
19,-,-,1.2,1.0,24.0,-,-,-,T,-,-,-
20,-,-,0.7,4.5,13.0,-,-,12.5,-,-,-,T
21,-,0.1,-,-,54.5,0.5,-,211.5,T,-,-,0.2
22,-,0.1,-,-,20.0,-,-,126.0,2.0,-,0.2,-
23,-,-,-,-,2.0,-,-,0.5,0.1,-,-,0.1
24,-,-,0.2,-,-,2.3,31.5,2.7,-,-,6.0,1.2
25,-,-,-,16.5,-,13.5,14.5,-,-,-,10.0,-
26,-,T,3.0,1.0,-,-,1.0,-,-,-,-,3.5
27,T,-,4.0,1.0,-,-,2.0,-,-,-,-,-
28,-,-,24.5,2.5,-,-,0.5,-,-,-,0.2,-
29,-,,0.5,-,-,-,-,91.0,-,-,-,0.2
30,-,,-,-,-,-,-,67.5,-,-,-,-
31,-,,2.0,,-,,T,131.0,,-,,-
總和值,12.0,4.3,49.6,162.0,273.6,70.9,567.5,653.1,22.1,3.5,17.9,84.9
1,-,-,-,-,11.0,-,-,-,-,-,-,0.4
2,-,-,-,1.0,-,-,T,-,-,-,-,1.0
3,T,-,0.1,1.0,-,33.5,-,35.0,-,-,-,0.5
4,-,4.0,1.0,-,0.5,-,-,45.5,-,-,-,11.0
5,-,2.5,1.5,-,43.5,4.0,-,107.0,-,-,-,-
6,-,0.5,T,-,3.0,48.5,-,1.7,-,-,-,-
7,-,-,0.2,2.5,13.5,15.0,-,3.5,-,-,-,-
8,-,10.0,2.0,-,-,T,0.4,-,-,-,-,-
9,-,17.0,-,-,3.5,-,0.1,T,1.5,-,1.5,-
10,-,0.2,-,-,-,T,-,0.6,-,-,-,-
11,-,-,0.2,-,-,-,-,7.1,-,T,-,-
12,-,-,13.1,-,6.5,-,-,2.3,-,-,-,-
13,-,1.0,5.5,-,7.5,T,-,3.0,-,-,-,-
14,T,1.5,-,-,-,1.0,-,-,-,-,0.3,-
15,-,-,-,-,84.5,0.1,-,-,-,-,0.7,-
16,-,-,0.1,-,20.5,-,-,-,-,-,-,-
17,-,-,-,-,-,4.5,-,-,-,-,0.1,-
18,-,T,-,-,29.5,-,1.1,7.5,-,-,-,-
19,-,7.1,-,-,94.0,-,2.0,T,-,-,-,2.6
20,-,-,-,-,114.5,-,T,0.7,10.5,-,-,T
21,-,-,-,-,32.0,-,-,-,-,-,-,-
22,-,-,-,-,1.5,-,0.3,-,4.5,-,-,-
23,-,-,-,-,9.5,0.5,158.0,-,8.0,-,-,-
24,-,-,-,-,-,7.5,1.0,-,-,-,-,-
25,-,-,-,-,-,9.5,0.1,-,-,-,-,6.5
26,-,-,-,1.0,-,1.0,-,-,-,-,-,1.0
27,-,-,4.5,-,17.0,-,T,-,-,-,T,2.5
28,-,-,-,T,T,-,T,-,-,-,-,2.5
29,-,,1.0,-,1.5,-,-,-,-,-,T,-
30,-,,-,12.1,0.5,-,-,6.0,-,-,-,-
31,-,,6.5,,-,,-,-,,-,,-
總和值,T,43.8,35.7,17.6,494.0,125.1,163.0,219.9,24.5,T,2.6,28.0
1,-,-,-,-,-,5.5,-,-,1.0,-,-,-
2,-,-,-,-,-,-,-,-,2.0,-,-,-
3,-,-,-,-,T,-,T,-,-,-,-,-
4,-,-,-,-,18.7,-,-,-,-,-,-,T
5,-,-,-,-,5.5,-,T,-,T,-,-,1.0
6,-,-,-,-,-,4.5,-,-,-,-,-,2.5
7,-,-,-,-,-,-,0.5,14.2,71.0,-,-,-
8,-,-,-,-,-,-,0.5,38.5,-,0.5,-,-
9,-,-,-,2.0,-,-,0.5,35.0,-,24.5,-,14.0
10,-,-,1.0,1.0,-,-,21.0,-,-,-,-,36.5
11,-,-,3.0,19.5,-,-,-,-,-,T,-,-
12,-,-,1.5,T,9.5,-,1.0,-,-,-,-,-
13,6.5,-,-,-,-,-,0.7,-,-,-,-,-
14,7.5,-,-,-,-,-,-,-,-,-,-,-
15,-,4.5,-,-,-,-,-,4.5,-,-,-,-
16,-,20.5,T,-,-,-,0.5,72.5,-,-,-,-
17,-,-,-,-,-,-,-,2.5,-,-,-,-
18,-,-,-,0.8,-,-,-,-,-,-,-,-
19,-,-,-,1.5,-,-,23.0,-,-,-,-,-
20,-,-,-,-,117.0,-,0.2,-,-,-,-,0.4
21,-,4.0,-,11.0,3.5,-,-,-,0.2,0.5,0.8,-
22,-,-,-,T,11.5,11.5,15.5,-,-,0.5,-,-
23,-,-,8.9,-,20.5,29.0,-,0.1,-,-,-,-
24,-,2.0,0.5,-,79.5,-,-,0.2,-,-,-,T
25,T,-,1.1,-,6.0,-,-,T,-,-,-,0.5
26,0.5,-,2.5,-,45.2,-,-,55.5,-,-,-,T
27,1.0,T,0.5,-,17.5,-,0.2,40.0,-,-,-,2.5
28,-,-,-,-,13.0,-,0.4,9.5,13.0,-,-,-
29,-,,-,-,0.5,-,-,17.0,28.0,-,-,-
30,-,,-,0.4,0.4,0.4,-,33.5,0.1,-,-,-
31,-,,0.3,,43.0,,-,17.3,,-,,-
總和值,15.5,31.0,19.3,36.2,391.3,50.9,64.0,340.3,115.3,26.0,0.8,57.4
1,-,2.5,-,-,22.0,-,-,5.0,-,-,-,-
2,0.6,3.0,-,-,-,-,-,7.0,1.0,-,-,-
3,19.0,-,-,-,T,1.0,8.5,-,16.5,-,-,-
4,1.5,0.2,-,-,-,-,0.5,-,0.5,-,-,-
5,-,0.2,-,0.5,-,11.0,-,-,2.0,-,-,-
6,51.0,-,-,-,-,16.5,-,-,5.0,1.5,-,-
7,-,-,-,-,-,41.0,-,-,T,T,-,-
8,0.5,-,-,-,-,1.5,1.2,-,0.2,7.0,-,-
9,-,-,25.0,-,-,-,5.5,-,4.0,-,-,-
10,-,-,39.5,23.2,18.0,20.5,-,T,-,-,2.3,-
11,25.0,5.5,9.0,13.0,30.0,8.0,1.5,17.0,-,-,0.3,-
12,2.5,-,7.0,22.5,-,20.0,-,100.5,-,-,-,-
13,-,-,28.5,14.0,-,72.5,-,6.5,-,-,-,-
14,-,-,4.5,34.1,-,4.5,T,-,2.5,-,-,-
15,3.0,-,5.6,11.0,-,-,-,-,8.0,-,-,-
16,0.5,-,5.0,-,23.5,0.3,-,2.0,-,-,-,-
17,30.0,0.2,-,-,-,0.2,-,61.5,8.0,-,-,-
18,-,3.5,25.7,12.0,-,-,3.5,27.0,6.0,-,-,-
19,0.2,-,6.0,-,-,-,5.0,-,-,-,-,-
20,T,T,3.5,-,-,-,-,-,-,-,3.0,-
21,4.5,-,7.0,-,3.0,-,-,-,-,8.9,10.0,-
22,7.5,-,7.0,-,17.0,-,-,11.0,-,0.5,2.0,-
23,9.0,-,41.0,-,37.5,-,-,-,-,-,44.5,-
24,3.0,-,3.5,25.5,0.5,-,-,-,-,-,-,-
25,-,-,15.5,-,-,-,-,-,-,-,-,-
26,-,-,-,-,-,-,3.0,-,-,-,0.5,-
27,T,-,-,13.0,-,-,-,-,20.5,-,12.5,-
28,6.7,-,-,-,-,1.5,-,T,14.5,-,-,3.5
